id,genres,name,platforms,rating,companies,release_date
17011,"Shooter, Adventure, Indie",Subterrain,"PC (Microsoft Windows), PlayStation 4, Xbox One",69.94229838319295,PixelLore,2016-01-21
1496,Simulator,SimCopter,PC (Microsoft Windows),69.94149013711692,"Maxis, Electronic Arts",1996-11-20
5863,Shooter,The House of the Dead III,"Wii, PC (Microsoft Windows), PlayStation 3, Xbox, Arcade",69.93907362860803,"Sega, WOW Entertainment, SEGA AM1",2002-06-01
47447,"Fighting, Sport",Real Steel,"PlayStation 3, Xbox 360, iOS",69.93585815107754,Yuke's,2011-09-15
7648,"Strategy, Turn-based strategy (TBS), Tactical",Space Crusade,"DOS, Commodore C64/128/MAX, Amiga, Amstrad CPC, ZX Spectrum, Atari ST/STE",69.9350901940298,Gremlin Graphics,1992-12-31
20194,Simulator,SimTown,"PC (Microsoft Windows), Mac",69.93483692305045,"Maxis, Levande Böcker",1995-12-31
4748,Racing,Cars Mater-National Championship,"PC (Microsoft Windows), PlayStation 3, Xbox 360",69.93425517237714,"THQ, Rainbow Studios, Rainbow Studios, Incinerator Studios",2007-10-29
23295,Racing,Asphalt 3: Street Rules,"Android, Legacy Mobile Device",69.93318133590219,Gameloft,2006-12-31
2303,"Role-playing (RPG), Simulator, Adventure, Indie",Alter Ego,"Linux, PC (Microsoft Windows), DOS, Mac, Android, iOS, Apple II",69.93175064171592,"Activision, Activision",1986-04-27
1581,"Platform, Role-playing (RPG)",Spyro: Shadow Legacy,Nintendo DS,69.9299866079776,"Amaze Entertainment, Sierra Entertainment",2005-10-18
78249,"Point-and-click, Adventure",Back to the Future: The Game - Episode 1: It's About Time,"PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, iOS, PlayStation 4, Xbox One",69.92974393472787,Telltale Games,2010-12-23
4676,"Point-and-click, Adventure",Another Code: R - A Journey into Lost Memories,Wii,69.9293779327523,"Nintendo, Cing",2009-02-05
1477,"Shooter, Arcade",Salamander,"Arcade, Sharp X68000",69.92882654307263,Konami,1986-07-04
7773,Adventure,The Battle of Olympus,"Nintendo Entertainment System, Family Computer",69.9287827588523,"Brøderbund Software, Nintendo, Infinity, Imagineer",1988-03-23
26574,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie",Force of Nature,PC (Microsoft Windows),69.92505774758497,A.Y.std,2016-12-13
36834,"Platform, Puzzle, Strategy, Adventure, Indie",Little Nightmares: The Depths,"PC (Microsoft Windows), PlayStation 4, Xbox One",69.92305161545691,"Tarsier Studios, Bandai Namco Entertainment",2017-07-06
3408,Racing,Mickey's Speedway USA,Nintendo 64,69.92269656135582,"Nintendo, Rare, Gradiente",2000-11-13
10296,"Platform, Hack and slash/Beat 'em up, Indie",Fairy Bloom Freesia,PC (Microsoft Windows),69.9203187250996,"Edelweiss, Nyu Media, Capcom",2011-08-13
19525,"Platform, Adventure",Fe,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",69.9196227346699,"Zoink Games, Electronic Arts",2018-02-15
575,"Shooter, Racing, Adventure",The Godfather II,"PC (Microsoft Windows), PlayStation 3, Xbox 360",69.91920805427694,"Electronic Arts, EA Redwood Shores, 1C-SoftClub",2009-04-07
18163,"Platform, Indie",Momodora II,PC (Microsoft Windows),69.91746203253497,rdein,2011-07-10
48642,"Shooter, Adventure, Arcade",Summer Carnival '92: Recca,"Nintendo 3DS, Family Computer",69.91457762758094,"Naxat Soft, KID Corp.",1992-07-17
175,"Simulator, Strategy",Afterlife,"Linux, PC (Microsoft Windows), DOS, Mac",69.91305859641105,LucasArts,1996-12-31
1052,"Role-playing (RPG), Strategy, Hack and slash/Beat 'em up, Adventure",The Lord of the Rings: War in the North,"PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",69.9128805886602,"Snowblind Studios, WB Games, Feral Interactive",2011-11-01
20911,"Shooter, Racing, Arcade",Into the Dead,"Android, iOS, Windows Phone",69.91127854432382,PikPok,2012-12-06
26115,"Racing, Sport",Cool Boarders 2,"PlayStation, Android",69.91083615273078,"UEP Systems, Sony Computer Entertainment of America, Sony Computer Entertainment Europe",1997-08-28
19418,"Shooter, Simulator, Strategy, Adventure",Soviet Strike,"PlayStation, PlayStation 3, Sega Saturn, PlayStation Portable",69.9093192779055,"Electronic Arts, Electronic Arts, Electronic Arts, EA Orlando",1996-10-31
2038,"Real Time Strategy (RTS), Role-playing (RPG), Strategy",King Arthur: The Role-Playing Wargame,PC (Microsoft Windows),69.90921740215673,"Paradox Interactive, NeoCore Games",2009-11-24
46785,Fighting,Sengoku 2,"Wii, Arcade, Neo Geo MVS, Neo Geo AES, Neo Geo CD",69.9081273369767,SNK,1993-01-09
3185,"Sport, Tactical",Madden NFL 25,"PlayStation 4, Xbox One",69.90469556452734,"EA Sports, EA Orlando",2013-11-15
9376,"Shooter, Adventure",Death to Spies,PC (Microsoft Windows),69.90357173259022,"Haggard Games, Nobilis, Atari, Inc.",2007-09-21
8280,Simulator,Colony Wars,PlayStation,69.90328820116055,"Psygnosis, Artdink",1997-10-31
48914,"Shooter, Platform",Contra: The Alien Wars,Game Boy,69.90323215731125,"Factor 5, Konami",1994-09-23
22712,"Simulator, Arcade",Slither.io,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Web browser",69.90316568418861,"Steve Howse, Lowtech Studios",2016-03-25
13099,"Role-playing (RPG), Indie",One Way Heroics,PC (Microsoft Windows),69.90217103202332,"SmokingWOLF, PLAYISM",2014-02-28
12486,"Role-playing (RPG), Adventure",Times of Lore,"DOS, Commodore C64/128/MAX, Amiga, Nintendo Entertainment System, Amstrad CPC, ZX Spectrum, Atari ST/STE, Apple II",69.90045158676382,"Origin Systems, Origin Systems, Toho",1988-12-31
776,Sport,Madden NFL 2003,"PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo GameCube",69.89806066633516,"EA Orlando, EA Sports",2002-08-12
105001,"Point-and-click, Role-playing (RPG), Simulator, Adventure, Indie",Radiant One,"PC (Microsoft Windows), Mac",69.89655172189921,Fntastic,2018-07-30
7315,"Hack and slash/Beat 'em up, Adventure",Genji: Days of the Blade,PlayStation 3,69.89610784757421,"Game Republic Inc., Sony Computer Entertainment",2006-11-11
113109,"Role-playing (RPG), Hack and slash/Beat 'em up",Marvel Ultimate Alliance 3: The Black Order,Nintendo Switch,69.89362849930355,"Team NINJA, Nintendo, Koei Tecmo Games",2019-07-19
159123,"Point-and-click, Puzzle, Adventure",Agatha Christie: Hercule Poirot - The First Cases,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",69.89219759796003,"Microids, Blazing Griffin",2021-09-27
1863,"Shooter, Strategy, Tactical",The Sum of All Fears,"PC (Microsoft Windows), PlayStation 2, Nintendo GameCube",69.89075695359108,"Red Storm Entertainment, Ubisoft Entertainment",2002-05-31
8112,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",Might & Magic: Heroes VI - Shades of Darkness,PC (Microsoft Windows),69.88509879981906,Virtuos,2013-05-02
11192,"Shooter, Puzzle, Strategy, Adventure",Cyberia 2: Resurrection,"PC (Microsoft Windows), DOS",69.88470448962646,"Xatrix Entertainment, Virgin Entertainment",1995-12-31
127035,"Point-and-click, Adventure",The Walking Dead: Michonne - Episode 3: What We Deserve,"PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Android, iOS, PlayStation 4, Xbox One",69.88037254606007,Telltale Games,2016-04-26
48943,Puzzle,Kwirk,Game Boy,69.88028040951936,Atlus,1989-11-24
107217,"Puzzle, Simulator, Strategy, Indie",Automachef,"PC (Microsoft Windows), Nintendo Switch",69.88014123022141,"Team17, Rhombico Games",2019-07-22
122120,Adventure,The Dark Pictures Anthology: Little Hope,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",69.87904629312844,"Supermassive Games, Bandai Namco Entertainment",2020-10-30
134162,"Adventure, Indie",Dépanneur Nocturne,"Linux, PC (Microsoft Windows), Mac",69.87849331713244,KO_OP,2020-05-26
80944,"Point-and-click, Adventure",The Raven Remastered,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",69.87816912956974,"King Art, THQ Nordic",2018-03-13
6735,"Fighting, Hack and slash/Beat 'em up",64th Street: A Detective Story,Arcade,69.8778973262185,"C. P. Brain, Jaleco",1991-12-31
102890,"Adventure, Indie",Someday You'll Return,PC (Microsoft Windows),69.87641874898085,CBE software,2020-05-05
36832,"Shooter, Puzzle, Adventure",Strange Brigade,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, Google Stadia",69.87441027925863,Rebellion Developments,2018-08-27
28841,"Platform, Role-playing (RPG), Hack and slash/Beat 'em up, Adventure, Arcade",Rygar,"Wii, Nintendo Entertainment System, Arcade",69.87158867922625,"Tecmo, Nintendo, Tecmo",1987-04-17
20527,"Point-and-click, Adventure",Paradise,"PC (Microsoft Windows), Nintendo DS, iOS",69.87048968638392,"White Birds Productions, Micro Application S.A.",2006-04-21
8047,Platform,Tiny Toon Adventures 2: Trouble in Wackyland,"Nintendo Entertainment System, Family Computer",69.86725468233631,"Konami, Playtronic",1992-11-27
197519,"Point-and-click, Puzzle, Adventure, Indie",Voodoo Detective,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Nintendo Switch",69.86391926360957,"Short Sleeve Studio, LLC",2022-05-24
19480,"Platform, Puzzle, Adventure, Indie",The Way,"Linux, PC (Microsoft Windows), Mac, Xbox One",69.8625579468961,"Puzzling Dream, PlayWay S.A.",2016-05-19
23313,Racing,Asphalt: Xtreme,"PC (Microsoft Windows), Android, iOS",69.86064511094274,Gameloft,2016-10-27
5296,"Fighting, Shooter, Sport",WWE All Stars,"Wii, PlayStation 2, PlayStation 3, Xbox 360, Nintendo 3DS, PlayStation Portable",69.85921897307715,"THQ, THQ San Diego",2011-03-29
26870,"Point-and-click, Adventure, Indie, Visual Novel",Necrobarista,"PC (Microsoft Windows), Mac, iOS, PlayStation 4",69.8587734898007,"Coconut Island Games, Route 59",2020-07-17
5532,"Role-playing (RPG), Simulator, Strategy",The Sims: Superstar,"PC (Microsoft Windows), Mac",69.85811273910255,"Maxis, Electronic Arts, Westlake Interactive, Aspyr Media",2003-05-12
6467,"Music, Simulator",AC/DC Live: Rock Band - Track Pack,"Wii, PlayStation 2, PlayStation 3, Xbox 360",69.85590744381027,"MTV Games, Harmonix Music Systems, Pi Studios",2008-11-16
3652,Role-playing (RPG),Arcana,"Super Nintendo Entertainment System, Super Famicom",69.85563041385947,"HAL Laboratory, HAL America Inc",1992-03-27
62922,"Real Time Strategy (RTS), Strategy",Grepolis,"Android, iOS, Web browser",69.855304428437,InnoGames,2009-12-08
202312,"Shooter, Adventure",Mass Effect 2: Cerberus Network,"PC (Microsoft Windows), Xbox 360",69.85428008931335,"BioWare, Electronic Arts, Inc.",2010-01-26
24867,Hack and slash/Beat 'em up,Megatagmension Blanc + Neptune VS Zombies,"PC (Microsoft Windows), PlayStation Vita",69.85404110086414,"Compile Heart, Tamsoft, Idea Factory",2015-10-15
10791,"Platform, Adventure",Disney's Aladdin in Nasira's Revenge,"PC (Microsoft Windows), PlayStation",69.85212097711266,"Argonaut Games, Disney Interactive, Sony Computer Entertainment",2000-12-01
19815,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie, Card & Board Game",Game Dev Story,"PC (Microsoft Windows), Android, iOS, PlayStation 4, Xbox One, Nintendo Switch, Xbox Series X|S",69.85207083773776,Kairosoft,2010-07-10
15739,"Sport, Adventure",Island Xtreme Stunts,"PC (Microsoft Windows), PlayStation 2, Nintendo GameCube",69.85149474655509,"Silicon Dreams Studios, Lego Software",2002-11-18
27467,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",Ascension to the Throne,PC (Microsoft Windows),69.84888872770354,"DVS Games, FIP Publishing",2007-01-26
7355,Fighting,J-Stars Victory Vs,"PlayStation 3, PlayStation Vita",69.84800946828818,"Bandai Namco Entertainment, Spike ChunSoft",2014-03-19
136772,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie",Bear & Breakfast,"PC (Microsoft Windows), PlayStation 4, Nintendo Switch, PlayStation 5",69.84745673695679,"Armor Games Studios, Gummy Cat",2022-07-28
9063,Arcade,Varmintz,"PC (Microsoft Windows), Mac",69.8465750781606,"Skunk Studios, LLC.",2004-03-10
20053,"Simulator, Strategy",SimCity BuildIt,"Android, iOS",69.84230178737276,"Tracktwenty, Electronic Arts",2014-12-16
3289,Adventure,Power Rangers: Dino Thunder,"PlayStation 2, Nintendo GameCube",69.84205003880655,"Pacific Coast Power & Light, THQ",2004-09-14
59079,"Role-playing (RPG), Simulator, Strategy, Turn-based strategy (TBS), Adventure, Indie",Sigma Theory: Global Cold War,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Nintendo Switch",69.83928424299266,Mi-Clos Studio,2019-04-18
115575,"Point-and-click, Puzzle, Adventure",Wallace & Gromit's Grand Adventures: Episode 1 - Fright of the Bumblebees,"PC (Microsoft Windows), Xbox 360",69.83830845771143,Telltale Games,2009-03-24
14847,"Platform, Adventure, Arcade",Blade Kitten,"PC (Microsoft Windows), PlayStation 3, Xbox 360",69.83808052851627,"Krome Studios, Atari, Inc.",2010-09-20
205592,"Role-playing (RPG), Adventure",Dragon Warrior II,"Nintendo Entertainment System, MSX, MSX2, Family Computer",69.83744678071506,"Chunsoft, Enix Corporation, Bird Studio, Armor Project",1987-01-26
10980,"Role-playing (RPG), Simulator, Strategy, Adventure",The Sims 3: Showtime,"PC (Microsoft Windows), Mac",69.83708859260325,"Electronic Arts, Maxis",2012-03-06
31697,"Racing, Real Time Strategy (RTS), Simulator",18 Wheels of Steel: Haulin',PC (Microsoft Windows),69.83609112203125,"Retroism, ValuSoft, SCS Software",2006-12-08
15018,"Point-and-click, Puzzle, Adventure",Nancy Drew: Warnings at Waverly Academy,PC (Microsoft Windows),69.8295687977366,Her Interactive,2010-01-13
18738,Arcade,K.C. Munchkin!,Odyssey 2 / Videopac G7000,69.8211349194601,"North American Philips Consumer Electronics Corp., Magnavox",1981-12-31
9755,"Shooter, Arcade",Section-Z,Arcade,69.81912593402697,Capcom,1985-12-09
215569,"Adventure, Indie",Fears to Fathom: Carson House,PC (Microsoft Windows),69.81816333873381,Rayll Studios,2023-01-09
22632,"Strategy, Adventure",Tom Clancy's Splinter Cell: Essentials,PlayStation Portable,69.81304921310824,Ubisoft Montreal,2006-04-06
18831,"Fighting, Hack and slash/Beat 'em up, Arcade",Bad Dudes vs. Dragon Ninja,"DOS, Commodore C64/128/MAX, Amiga, Amstrad CPC, ZX Spectrum, MSX, Arcade, Atari ST/STE, Apple II, Zeebo",69.809796655708,"Imagine Software, Ocean Software Ltd., The Hit Squad, Perfect Software, Quicksilver Software, G-mode, Onan Games, Data East, Data East",1988-03-02
9187,"Sport, Arcade",Pong: The Next Level,"PC (Microsoft Windows), PlayStation, Mac",69.80926586242734,"Hasbro Interactive, Supersonic Software",1999-10-29
1919,"Shooter, Hack and slash/Beat 'em up, Adventure",Deadpool,"PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation 4, Xbox One",69.80800285366298,"High Moon Studios, Mercenary Technology, Activision, Iron Galaxy Studios",2013-06-25
19506,"Platform, Racing, Arcade",Sonic Dash,"Android, iOS, Windows Phone",69.80746417299241,"Hardlight, Sega Games, Sega Corporation",2013-03-07
14474,"Role-playing (RPG), Turn-based strategy (TBS), Adventure",Treasures of the Savage Frontier,"DOS, Amiga",69.80511815407915,"U.S. Gold, Softgold Computerspiele GmbH, WizardWorks Software, Beyond Software, SSI (Strategic Simulations, Inc.), Stormfront Studios",1992-11-01
6269,"Platform, Puzzle",Pandemonium 2,"PC (Microsoft Windows), PlayStation, PlayStation 3, PlayStation Portable, PlayStation Vita",69.80267078952204,"Midway Games, BMG Interactive, Bandai, Virgin Interactive Entertainment (Europe) Ltd., Crystal Dynamics, Square Enix, Toys for Bob",1997-10-23
199925,Strategy,Warcraft Rumble,"Android, iOS",69.79691136027078,Blizzard Entertainment,2023-11-03
1008,"Role-playing (RPG), Simulator, Strategy, Turn-based strategy (TBS), Tactical",Jagged Alliance: Back in Action,"Linux, PC (Microsoft Windows), Mac",69.79195979066037,"bitComposer Games, Bigmoon Entertainment, THQ Nordic",2012-02-08
243819,"Fighting, Arcade",Street Fighter Alpha: Warriors' Dreams,"PC (Microsoft Windows), PlayStation, PlayStation 3, Sega Saturn, PlayStation Portable",69.79173906134594,"Capcom, Virgin Interactive Entertainment",1995-12-22
4504,"Fighting, Sport",Saturday Night Slam Masters,"Super Nintendo Entertainment System, Sega Mega Drive/Genesis, Arcade, FM Towns",69.79086853503715,"Capcom USA, Capcom, Capcom, Tec Toy",1993-07-13
16759,"Shooter, Arcade",Combat,Atari 2600,69.78625169344197,"Atari, Polyvox",1977-09-11
35976,"Simulator, Adventure, Indie, Visual Novel",Sunrider Academy,"Linux, PC (Microsoft Windows), Mac",69.78603689328278,Sekai Project,2015-04-15
27181,"Shooter, Platform, Adventure, Indie, Arcade",Rosenkreuzstilette,PC (Microsoft Windows),69.78463399879007,"[erka:es], PLAYISM, Melonbooks, Darksquid Media",2007-12-31
9969,"Shooter, Hack and slash/Beat 'em up, Arcade",Alien Storm,"Linux, Wii, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Commodore C64/128/MAX, Amiga, Amstrad CPC, ZX Spectrum, Sega Mega Drive/Genesis, Arcade, Atari ST/STE, Sega Master System/Mark III",69.78101516515015,"Team Shinobi, Sega of America, Tec Toy, Sega Enterprises, Ltd., Tiertex, U.S. Gold, Sanritsu Denki Co., Ltd., Sega Corporation",1990-12-31
18882,Shooter,Modern Combat 3: Fallen Nation,iOS,69.77941706316564,Gameloft,2011-10-27
51193,Role-playing (RPG),The Lord of the Rings Online: Shadows of Angmar,PC (Microsoft Windows),69.77476970202032,"Midway Home Entertainment, Turbine",2007-05-24
3453,Platform,Bomberman Hero,"Nintendo 64, Wii",69.77405410472986,"Hudson Soft, Nintendo, Hudson Soft, Konami, Gradiente",1998-04-30
109533,"Role-playing (RPG), Adventure",Assassin's Creed III: Liberation - Remastered,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",69.77385630782658,Ubisoft Entertainment,2019-03-29
22061,"Racing, Simulator",Gran Turismo Concept: 2002 Tokyo-Geneva,PlayStation 2,69.77222887816487,"Polyphony Digital, Sony Computer Entertainment",2002-07-17
75125,"Puzzle, Adventure",Cube Escape: Arles,"PC (Microsoft Windows), Mac, Android, iOS",69.76363032428195,Rusty Lake,2015-06-01
319271,Indie,Webfishing,PC (Microsoft Windows),69.76120456416892,lamedeveloper,2024-10-11
39705,"Shooter, Platform, Arcade",Legendary Wings,Arcade,69.75863808841483,Capcom,1986-12-01
3079,"Platform, Puzzle, Adventure, Indie",Tiny and Big: Grandpa's Leftovers,"Linux, PC (Microsoft Windows), Mac",69.75262220083007,Black Pants Game Studio,2012-06-19
126294,Sport,FIFA 2000: Major League Soccer,"Nintendo 64, PC (Microsoft Windows), PlayStation",69.75259328737137,Electronic Arts,1999-09-30
8065,"Platform, Adventure",Taz in Escape From Mars,"Sega Mega Drive/Genesis, Sega Game Gear, Sega Master System/Mark III",69.75078666824064,"Sega, HeadGames, Tec Toy",1994-08-01
9613,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",King's Bounty,"DOS, Mac, Commodore C64/128/MAX, Amiga, Sega Mega Drive/Genesis, Apple II",69.74980545164233,"New World Computing, Electronic Arts, Tec Toy",1990-12-31
2797,"Platform, Adventure",Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,"Nintendo DS, Nintendo 3DS",69.74369459277953,"D3 Publisher, WayForward Technologies",2012-11-20
12637,"Strategy, Turn-based strategy (TBS), Tactical, Adventure, Indie",Skyshine's Bedlam,PC (Microsoft Windows),69.74084372341147,"Skyshine Games, Versus Evil",2015-09-16
127031,"Point-and-click, Puzzle, Adventure, Indie",The Rewinder,"PC (Microsoft Windows), Mac, Xbox One, Nintendo Switch, Xbox Series X|S",69.73740215938682,"Gamera Games, MistyMountainStudio",2021-09-10
9781,Role-playing (RPG),Beyond Divinity,PC (Microsoft Windows),69.72582347545396,"Larian Studios, Hip Interactive, Ubisoft Europe",2004-04-27
3161,"Fighting, Role-playing (RPG), Hack and slash/Beat 'em up, Adventure",One Piece: Pirate Warriors,PlayStation 3,69.72237467946414,"Bandai Namco Entertainment, Omega Force, Koei Tecmo Games",2012-03-01
